timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775033359.167,-260000,4052000,247,4480000,dumpsys_battery
1775033359.819,-260000,4052000,247,4480000,dumpsys_battery
1775033360.305,-260000,4052000,247,4480000,dumpsys_battery
1775033360.879,-260000,4052000,247,4480000,dumpsys_battery
1775033361.480,-260000,4052000,247,4480000,dumpsys_battery
1775033361.862,-260000,4052000,247,4480000,dumpsys_battery
1775033362.370,-260000,4052000,247,4480000,dumpsys_battery
1775033362.903,-260000,4052000,247,4480000,dumpsys_battery
1775033363.484,-260000,4052000,247,4480000,dumpsys_battery
1775033363.991,-260000,4052000,247,4480000,dumpsys_battery
1775033364.607,-260000,4052000,247,4480000,dumpsys_battery
1775033365.220,-260000,4052000,247,4480000,dumpsys_battery
1775033365.782,-260000,4052000,247,4480000,dumpsys_battery
1775033366.365,-260000,4052000,247,4480000,dumpsys_battery
